run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-06-08,20260608-143859-a74ae896,LAA-20260608-016,L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,787 S. Alameda St,Los Angeles,,Affordable Housing,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,56,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,https://la.urbanize.city/post/la-city-council-upholds-approval-mixed-use-project-787-s-alameda-st-dtla,Medium
2026-06-08,20260608-143859-a74ae896,LAA-20260608-001,Refinancing - New York - Slate Property Group Secures $86.25M Refinance for Dutch House Apartments in Long Island C...,New York,Los Angeles,Walker & Dunlop,Mixed-Use Residential,Unknown,Completed / opened,Refinancing / Recapitalization,Land / parcel referenced,Delivered / Lease-Up,100,41,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Slate Property Group Secures $86.25M Refinance for Dutch House Apartments in Long Island City New York,https://yieldpro.com/2026/06/dutch-house/,Medium
2026-06-08,20260608-143859-a74ae896,LAA-20260608-006,Entitlement / Permitting - Los Angeles / California - 85 apartments proposed at 15242 W. Parthenia St. in North Hills,15242 W. Parthenia St,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",85 apartments proposed at 15242 W. Parthenia St. in North Hills,https://la.urbanize.city/post/85-apartments-proposed-15242-w-parthenia-st-north-hills,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-007,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,787 S. Alameda St,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,https://la.urbanize.city/post/la-city-council-upholds-approval-mixed-use-project-787-s-alameda-st-dtla,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-010,Entitlement / Permitting - Other / Unknown - 290 apartments planned at 18430 Sherman Way in Reseda,18430 Sherman Way,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",290 apartments planned at 18430 Sherman Way in Reseda,https://la.urbanize.city/post/290-apartments-planned-18430-sherman-way-reseda,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-002,Disposition / Exit - Los Angeles / California - 19-story high-rise starts work at 6055 Center Drive in Westchester,6055 Center Drive,Los Angeles,Hanover Company,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,19-story high-rise starts work at 6055 Center Drive in Westchester,https://la.urbanize.city/post/19-story-high-rise-starts-work-6055-center-drive-westchester,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-003,Disposition / Exit - Los Angeles / California - Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,9700 W. Pico Blvd,Los Angeles,CBRE,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,https://la.urbanize.city/post/mixed-use-project-slated-9700-w-pico-blvd-pico-robertson,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-004,Disposition / Exit - Virginia - Berkadia Arranges $52.5M Sale of 176-Unit Class A Luxury Multifamily Apartment Community i...,Virginia,Los Angeles,Berkadia,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Berkadia Arranges $52.5M Sale of 176-Unit Class A Luxury Multifamily Apartment Community in Poquoson Virginia,https://yieldpro.com/2026/06/the-flats-at-legacy/,Medium
2026-06-08,20260608-143859-a74ae896,LAA-20260608-009,19-story high-rise starts work at 6055 Center Drive in Westchester,6055 Center Drive,Los Angeles,Hanover Company,Mixed-Use Residential,Unknown,Unknown,Construction-Ready Pipeline,Land / parcel referenced,Permitted,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,19-story high-rise starts work at 6055 Center Drive in Westchester,https://la.urbanize.city/post/19-story-high-rise-starts-work-6055-center-drive-westchester,High
2026-06-08,20260608-143859-a74ae896,LAA-20260608-005,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $47M Sale of Landmark Multifamily Asset in Los Angeles,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Marcus & Millichap Brokers $47M Sale of Landmark Multifamily Asset in Los Angeles,https://yieldpro.com/2026/06/the-versailles-apartments/,Medium
