run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260608-230157-81fea293,2026-06-08,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,9,8,8,0,0,0,0,3,0,disposition_exit:5; refinancing:2; acquisition:1,development article without confirmed capital event:5
20260608-230157-81fea293,2026-06-08,Commercial Observer,Tier 1,national_multifamily,OK,,5,5,5,0,0,0,0,5,0,asset_management_operator_activity:2; construction_financing:2; refinancing:1,none
20260608-230157-81fea293,2026-06-08,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,6,5,5,0,0,0,0,4,0,capital_raise:1; debt_financing:1; acquisition:1; disposition_exit:1; joint_venture:1,development article without confirmed capital event:1
20260608-230157-81fea293,2026-06-08,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,5,4,4,0,0,0,0,4,0,debt_financing:1; construction_financing:1; disposition_exit:1; joint_venture:1,none
20260608-230157-81fea293,2026-06-08,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,4,4,0,4,2,0,0,1,1,construction_financing:1; debt_financing:1; joint_venture:1; disposition_exit:1,repeat exposure penalty:2; historical article over 30 days old:2; development article without confirmed capital event:1
20260608-230157-81fea293,2026-06-08,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,4,3,3,0,0,0,0,3,0,joint_venture:1; refinancing:1; debt_financing:1,none
20260608-230157-81fea293,2026-06-08,Bisnow,Tier 1,national_multifamily,OK,,3,3,1,2,1,0,0,2,0,acquisition:2; asset_management_operator_activity:1,limited page access:3; repeat exposure penalty:1; historical article over 30 days old:1
20260608-230157-81fea293,2026-06-08,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,6,3,0,3,1,0,0,2,2,joint_venture:1; construction_financing:1; acquisition:1,repeat exposure penalty:1; historical article over 30 days old:1
20260608-230157-81fea293,2026-06-08,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,3,0,3,2,0,0,1,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:2; historical article over 30 days old:2
20260608-230157-81fea293,2026-06-08,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,2,1,1,0,0,0,2,0,joint_venture:1; debt_financing:1,none
20260608-230157-81fea293,2026-06-08,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,4,2,0,2,1,0,0,1,0,construction_financing:1; debt_financing:1,repeat exposure penalty:1; development article without confirmed capital event:1
20260608-230157-81fea293,2026-06-08,HousingWire,Tier 1,national_multifamily,OK,,3,2,2,0,0,0,0,1,0,acquisition:1; disposition_exit:1,development article without confirmed capital event:1
20260608-230157-81fea293,2026-06-08,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,9,2,0,2,1,0,0,1,0,debt_financing:1; capital_raise:1,limited page access:2; repeat exposure penalty:1; development article without confirmed capital event:1
20260608-230157-81fea293,2026-06-08,Multifamily Executive,Tier 1,national_multifamily,OK,,3,2,0,2,2,1,1,0,0,debt_financing:2,"repeat exposure penalty:2; historical article over 30 days old:2; article integrity issue:1; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260608-230157-81fea293,2026-06-08,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,3,1,0,1,0,0,0,1,0,construction_financing:1,none
20260608-230157-81fea293,2026-06-08,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,1,0,1,1,0,0,0,0,refinancing:1,repeat exposure penalty:1; historical article over 30 days old:1
20260608-230157-81fea293,2026-06-08,Multifamily Dive,Tier 1,national_multifamily,OK,,4,1,0,1,0,1,0,0,0,none:1,low relevance or thin evidence:1
20260608-230157-81fea293,2026-06-08,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token):1
20260608-230157-81fea293,2026-06-08,Berkadia Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token):1
20260608-230157-81fea293,2026-06-08,Blackstone Real Estate,Tier 3,gp_activity;institutional_capital,OK,,0,0,0,0,0,0,0,0,0,,none
20260608-230157-81fea293,2026-06-08,Blackstone Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,OK,,0,0,0,0,0,0,0,0,0,,none
20260608-230157-81fea293,2026-06-08,Bridge Investment Group Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Brookdale Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Brookfield Real Estate,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Brookfield Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CA Ventures Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CBRE Capital Markets Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CBRE Multifamily / Living Sector,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CBRE Newsroom,Tier 2,development_pipeline;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CBRE Research Public Insights,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CIM Group Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,CRE Daily,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,California HCD,Tier 2,development_pipeline;entitlement;la_california,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,California YIMBY,Tier 2,development_pipeline;entitlement;la_california,Failed,RSS parsing issue: <urlopen error [Errno -2] Name or service not known>,0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: <urlopen error [Errno -2] Name or service not known>:1
20260608-230157-81fea293,2026-06-08,Camden Property Trust Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Camden Property Trust Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Carlyle Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Carmel Partners Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Charlotte Business Journal,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Christopher Todd Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260608-230157-81fea293,2026-06-08,Commercial Property Executive,Tier 1,capital_markets;development_pipeline;national_multifamily,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260608-230157-81fea293,2026-06-08,Connect CRE Charlotte,Tier 2,development_pipeline;gp_activity;sunbelt,Failed,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token):1
20260608-230157-81fea293,2026-06-08,Construction Dive,Tier 1,national_multifamily,OK,,0,0,0,0,0,0,0,0,0,,none
20260608-230157-81fea293,2026-06-08,Core Spaces Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
