run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Miami,Florida,7,6,1,6,5,6,Apartment,Construction Financing,Zoning / Rezoning,Waterfront redevelopment,100,100,30,Strategic watch submarket,Monitor entitlement precedent,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Venture; CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Multifamily Development in Fort Lauderdale Florida; Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Venture; Construction Financing - Miami / Florida - CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Mult...; Construction Financing - Miami / Florida - Deutsche Bank Lends $85M for Miami Beach Condo Tower
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Phoenix,Arizona,4,3,0,3,3,5,Student Housing,Construction Financing,General Entitlement Signal,University-adjacent,100,78,20,Strategic watch submarket,Monitor refinancing / distress pipeline,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan; Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community; Crescent Building 248-Unit Rental Property in N. Phoenix; JV Snags Refi on Tempe Student Housing Community; PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Los Angeles,Los Angeles,12,8,6,2,0,1,Affordable Housing,Development Start,Builder's Remedy / SB 35,Mixed-use corridor,100,49,77,High relevance to Woomi site strategy,Monitor entitlement precedent,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley; Acquisition - California - Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing; Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.; Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.; City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Atlanta,Southeast,6,6,0,6,1,4,Mixed-Use Residential,Acquisition,General Entitlement Signal,Mixed-use corridor,100,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Houston,Texas,2,2,0,2,0,2,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,86,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Houston / Texas - Berkadia Brokers Sale of 180-Unit Apartment Complex in Northwest Houston; Acquisition - Houston / Texas - Triten Completes 3-Property Houston Apartment Portfolio Purchase; Berkadia Brokers Sale of 180-Unit Apartment Complex in Northwest Houston; Triten Completes 3-Property Houston Apartment Portfolio Purchase
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,New York,New York,5,1,1,1,1,2,Affordable Housing,Refinancing,CEQA / Environmental Review,Downtown infill,70,64,30,Strategic watch submarket,Monitor entitlement precedent,CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Multifamily Development in Fort Lauderdale Florida; Developers Build More Bedrooms As 99-Unit Projects Dominate; Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty; Refinancing - New York - Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty; Rick Gropper of Camber Property Group: 5 Questions
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Santa Monica,Los Angeles,1,1,1,1,0,1,Multifamily,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,68,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,"Graffiti tower cleanup begins, Homeless population grows, and more; Office-to-Residential Conversion - Santa Monica / California - Graffiti tower cleanup begins, Homeless population grows, and more"
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Orange County,Orange County,4,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"Bascom Acquires Buena Park Apartments as Value-Add Deal; C&C Development Opens Affordable Housing in Irvine; Disposition / Exit - California - Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property; Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital"
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Riverside,Inland Empire,2,2,0,1,0,0,Affordable Housing,Disposition / Exit,General Entitlement Signal,General submarket monitoring,63,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,C&C Development Opens Affordable Housing in Irvine; Disposition / Exit - Riverside / California - Elme reaches deal to sell last property for $250M; Elme reaches deal to sell last property for $250M; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Irvine,Orange County,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
