run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Apartment,35,25,17,26,84.7,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Affordable Housing,18,13,6,14,83.4,Los Angeles / California,Developer Strategy,Greystone,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Multifamily,16,3,2,10,67.0,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Student Housing,3,2,3,3,80.3,Phoenix / Arizona,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,BTR / Single-Family Rental,1,1,1,1,94.0,Phoenix / Arizona,Financing Risk,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Mixed-Use Residential,5,2,1,5,97.6,Atlanta / Georgia,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Senior Housing,2,1,1,2,76.5,California,Institutional Flow,Marcus & Millichap,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,General Residential,2,0,1,2,52.0,Miami / Florida,Financing Risk,None detected,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
