run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260728-000412-226963fa,2026-07-28,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,9,6,0,6,0,0,0,2,0,disposition_exit:4; capital_raise:1; construction_financing:1,development article without confirmed capital event:4
20260728-000412-226963fa,2026-07-28,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,7,5,5,0,0,0,0,2,0,disposition_exit:3; debt_financing:2,development article without confirmed capital event:3
20260728-000412-226963fa,2026-07-28,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,5,4,3,1,0,0,0,4,0,refinancing:1; debt_financing:1; acquisition:1; joint_venture:1,none
20260728-000412-226963fa,2026-07-28,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,4,0,4,2,0,0,2,0,disposition_exit:1; debt_financing:1; construction_financing:1; acquisition:1,repeat exposure penalty:2; historical article over 30 days old:2
20260728-000412-226963fa,2026-07-28,Commercial Observer,Tier 1,national_multifamily,OK,,5,3,3,0,0,0,0,3,0,construction_financing:2; debt_financing:1,none
20260728-000412-226963fa,2026-07-28,Multifamily Dive,Tier 1,national_multifamily,OK,,3,3,2,1,0,0,0,2,0,disposition_exit:2; none:1,development article without confirmed capital event:1
20260728-000412-226963fa,2026-07-28,Multifamily Executive,Tier 1,national_multifamily,OK,,3,3,0,3,3,1,2,0,0,debt_financing:2; asset_management_operator_activity:1,"repeat exposure penalty:3; historical article over 30 days old:3; article integrity issue:2; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260728-000412-226963fa,2026-07-28,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,16,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260728-000412-226963fa,2026-07-28,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,0,0,0,2,2,joint_venture:2,none
20260728-000412-226963fa,2026-07-28,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,2,2,2,0,0,0,0,1,0,construction_financing:1; disposition_exit:1,development article without confirmed capital event:1
20260728-000412-226963fa,2026-07-28,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,2,2,0,2,1,0,1,1,0,disposition_exit:1; capital_raise:1,repeat exposure penalty:1; article integrity issue:1; development article without confirmed capital event:1
20260728-000412-226963fa,2026-07-28,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,2,0,2,1,0,0,1,1,joint_venture:1; acquisition:1,repeat exposure penalty:1; historical article over 30 days old:1
20260728-000412-226963fa,2026-07-28,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,9,2,0,2,1,1,0,1,0,debt_financing:2,limited page access:2; repeat exposure penalty:1; low relevance or thin evidence:1
20260728-000412-226963fa,2026-07-28,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,4,2,0,2,2,0,0,0,0,construction_financing:2,repeat exposure penalty:2; historical article over 30 days old:2
20260728-000412-226963fa,2026-07-28,Bisnow,Tier 1,national_multifamily,OK,,2,1,0,1,0,0,0,1,0,portfolio_transaction:1,limited page access:1
20260728-000412-226963fa,2026-07-28,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,1,1,0,1,0,0,0,1,0,joint_venture:1,none
20260728-000412-226963fa,2026-07-28,HousingWire,Tier 1,national_multifamily,OK,,1,1,1,0,0,0,0,1,0,disposition_exit:1,none
20260728-000412-226963fa,2026-07-28,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260728-000412-226963fa,2026-07-28,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
