run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-07-28,20260728-000412-226963fa,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-07-28,20260728-000412-226963fa,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-28,20260728-000412-226963fa,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-28,20260728-000412-226963fa,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-28,20260728-000412-226963fa,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,success,10,1,
2026-07-28,20260728-000412-226963fa,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,success,10,1,
2026-07-28,20260728-000412-226963fa,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-07-28,20260728-000412-226963fa,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-28,20260728-000412-226963fa,CRE Daily,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-07-28,20260728-000412-226963fa,Nashville Business Journal,,skipped,0,0,No public feed URL configured
