run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,JLL,JLL,100,100,90,55,55,100,0,100,0,67,73,Tier 2 High Potential GP,Dallas / Texas,Mixed-Use Residential,Other,jll,jll,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Hines,Hines,73,98,75,55,55,100,0,90,0,52,68,Tier 3 Monitoring GP,Dallas / Texas,Mixed-Use Residential,Other,hines; jll,hines; jll,Capital Outflow / Exit; JV / Partnership; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,25,74,67,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; capital raise; market expansion; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Margaritaville Hotel Savannah Tidal Real Estate Partners,Margaritaville Hotel Savannah Tidal Real Estate Partners,73,91,90,55,90,100,25,0,0,56,66,Tier 3 Monitoring GP,Georgia,Apartment,Other,None detected,None detected,Capital Inflow; office conversion pipeline; refinancing; office-to-residential conversion; JV / partnership; capital raise,office conversion,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,73,91,90,55,55,65,0,100,0,56,65,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,PCCP,PCCP,73,86,90,55,90,100,0,0,0,56,63,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Construction Financing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Harrison Street Asset Management,Harrison Street Asset Management,73,91,90,55,70,100,0,0,0,56,62,Tier 3 Monitoring GP,Phoenix / Arizona,Student Housing,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,Berkadia,Berkadia,100,98,90,55,90,65,0,0,0,67,61,Tier 3 Monitoring GP,Washington DC,Apartment,Other,berkadia; freddie mac,berkadia; freddie mac,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; selective multifamily acquisition,None detected,None detected,Low,Moderate partnership signal,Accelerating,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
