run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-28,20260728-000412-226963fa,LAA-20260728-019,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,232 S. Tower Dr,Los Angeles,,Apartment,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,56,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-001,Entitlement / Permitting - Los Angeles / California - City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,2800 W. Jefferson Blvd,Los Angeles,Unknown,Affordable Housing,Under planning review,Unknown,Entitlement Play,Project under entitlement,Entitlement / Planning,100,44,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,https://la.urbanize.city/post/city-planning-commission-signs-mixed-use-project-2800-w-jefferson-blvd,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-006,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,140 S. Camden Dr,Los Angeles,Unknown,Affordable Housing,Under planning review,Unknown,Entitlement Play,Project under entitlement,Entitlement / Planning,100,39,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,https://la.urbanize.city/post/beverly-hills-planning-commission-approves-builders-remedy-project-140-s-camden-dr,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-020,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,8465 Glenoaks Ave,Los Angeles,,Apartment,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,https://la.urbanize.city/post/93-apartments-approved-8465-glenoaks-ave-sun-valley,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-021,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,2800 W. Jefferson Blvd,Los Angeles,,Affordable Housing,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,https://la.urbanize.city/post/city-planning-commission-signs-mixed-use-project-2800-w-jefferson-blvd,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-007,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,232 S. Tower Dr,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-008,Entitlement / Permitting - Los Angeles / California - 93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,8465 Glenoaks Ave,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,https://la.urbanize.city/post/93-apartments-approved-8465-glenoaks-ave-sun-valley,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-009,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,21300 W. Oxnard St,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",More affordable housing underway at 21300 W. Oxnard St. in Warner Center,https://la.urbanize.city/post/more-affordable-housing-underway-21300-w-oxnard-st-warner-center,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-003,Disposition / Exit - California - Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,31,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,https://yieldpro.com/2026/07/crystal-springs-apartments/,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-004,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Los Angeles,Bascom Group,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-005,Disposition / Exit - California - Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,https://yieldpro.com/2026/07/sundance-west-apartment-homes/,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-002,Disposition / Exit - Los Angeles / California - 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,100,18,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-010,Acquisition - California - Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,California,Los Angeles,Marcus & Millichap,Senior Housing,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,99,31,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,https://www.connectcre.com/stories/marcus-millichap-closes-12-5m-sale-of-la-mesa-seniors-housing/,Medium
2026-07-28,20260728-000412-226963fa,LAA-20260728-011,General Project Signal - Colorado - Mixed-use building proposed at 305 E. Colorado St. in Glendale,305 E. Colorado St,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,98,34,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,Mixed-use building proposed at 305 E. Colorado St. in Glendale,https://la.urbanize.city/post/mixed-use-building-proposed-305-e-colorado-st-glendale,High
2026-07-28,20260728-000412-226963fa,LAA-20260728-012,Construction Financing - Miami / Florida - CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Mult...,South Florida,Los Angeles,IPA,Multifamily,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,96,35,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Multifamily Development in Fort Lauderdale Florida,https://yieldpro.com/2026/07/633-se-3rd-avenue/,Medium
