run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0058,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,California,California,Apartment,Marcus & Millichap,2026-07-28,2026-07-28,37,9,Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,98,32,0,0,0,0,8,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0055,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Apartment,Bascom Group,2026-07-28,2026-07-28,10,9,Unknown Stage,Unknown Stage,97,31,0,0,0,0,2,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0173,Construction Financing - Miami / Florida - CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Mult...,Unknown,South Florida,Multifamily,IPA,2026-07-28,2026-07-28,10,5,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,91,39,0,10,0,0,0,Persistent Same Stage,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0068,Construction Financing - Florida - JV Lands $202M Construction Financing for Naples Mixed-Use Venture,Florida,Florida,Mixed-Use Residential,Unknown,2026-07-28,2026-07-28,7,7,Site Acquisition / Site Control,Site Acquisition / Site Control,84,45,0,7,0,1,0,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0043,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Unknown,Atlanta,Affordable Housing,JLL,2026-07-28,2026-07-28,5,5,Unknown Stage,Unknown Stage,92,31,0,0,0,0,0,Unknown,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0093,Disposition / Exit - Other / Unknown - Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,California,Los Angeles,Senior Housing,JLL,2026-07-28,2026-07-28,11,6,Unknown Stage,Unknown Stage,95,26,0,0,0,0,0,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0179,General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,Southeast,Southeast,Apartment,Trammell Crow Residential,2026-07-28,2026-07-28,9,8,Unknown Stage,Unknown Stage,95,26,0,0,0,0,2,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0181,Acquisition - California - Ventas Buys Senior Living Community in SoCal for $57M,California,Southern California,General Residential,JLL,2026-07-28,2026-07-28,6,6,Unknown Stage,Unknown Stage,90,29,0,0,0,0,0,Newly Detected,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0177,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Unknown,South Florida,Affordable Housing,Unknown,2026-07-28,2026-07-28,6,3,Unknown Stage; Entitlement Under Review,Unknown Stage,84,55,6,6,0,0,0,Persistent Same Stage,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-28,20260728-235943-eac269a1,PRJ-20260728-0096,Development Start - Los Angeles / California - Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence i...,California,Los Angeles,Affordable Housing,Unknown,2026-07-28,2026-07-28,15,3,Entitled / Approved; Construction Started; Entitlement Under Review; Unknown Stage; Environmental Review / CEQA; Unknown Stage,Entitled / Approved,78,60,15,0,0,0,0,Persistent Same Stage,Medium Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
