run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-004,DFP-0429255F69,2,S3 Originates $111M Construction Loan for Edgewater Rental Community,S3 Originates $111M Construction Loan for Edgewater Rental Community,88,67,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-006,DFP-A59299A6EA,2,Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty,Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty,87,66,1,1,0,0,Yes,Refinancing Gap,,New York,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-010,DFP-02BAF3D804,2,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",81,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-017,DFP-801B10A7A7,2,CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Multifamily Development in Fort Lauderdale Florida,CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Multifamily Development in Fort Lauderdale Florida,80,58,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Multifamily
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-014,DFP-AB59CDFC18,2,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,79,59,1,1,0,0,Yes,Construction Financing Gap,,Phoenix / Arizona,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-012,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Venture,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Venture,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-022,DFP-A027CD1C9C,2,JV Snags Refi on Tempe Student Housing Community,JV Snags Refi on Tempe Student Housing Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Phoenix / Arizona,Student Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-030,DFP-E227BD3EC8,2,Phoenix BTR Investor Inks $73.1M Bridge Loan,Phoenix BTR Investor Inks $73.1M Bridge Loan,62,58,1,1,0,0,Yes,BTR / SFR Platform Opportunity,,Phoenix / Arizona,BTR / Single-Family Rental
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-024,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-042,DFP-DC5005E997,2,Deutsche Bank Lends $85M for Miami Beach Condo Tower,Deutsche Bank Lends $85M for Miami Beach Condo Tower,56,51,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,General Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-005,DFP-8D5A64D19E,1,Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Senior Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-007,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-008,DFP-B131159BFF,1,Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,88,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-009,DFP-BD4E59FB64,1,Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-003,DFP-6D0CAB89AA,1,Berkadia Brokers Sale of 180-Unit Apartment Complex in Northwest Houston,Berkadia Brokers Sale of 180-Unit Apartment Complex in Northwest Houston,86,0,1,0,0,0,No,Acquisition Opportunity,,Houston / Texas,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-002,DFP-1D50D40734,1,"Berkadia Arranges $85M Sale of Multifamily Community in Manassas, Virginia","Berkadia Arranges $85M Sale of Multifamily Community in Manassas, Virginia",86,0,1,0,0,0,No,Acquisition Opportunity,,Washington DC,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-016,DFP-2911B7E007,1,Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa California,Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa California,86,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Multifamily
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-001,DFP-BB7B16FB5F,1,Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-011,DFP-B5B23632AD,1,Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,83,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-015,DFP-52562C0572,1,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,83,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-013,DFP-38731CC7DB,1,JLL Nabs Listing for 345-Unit Uptown Dallas Apartment Tower,JLL Nabs Listing for 345-Unit Uptown Dallas Apartment Tower,81,0,1,0,0,0,No,JV / Partnership Gap,,Dallas / Texas,Mixed-Use Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-026,DFP-67664EB9F3,1,Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,80,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Other / Unknown,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-018,DFP-38D0B83B42,1,Interstate Equities Closes Institutional Fund at $215M,Interstate Equities Closes Institutional Fund at $215M,65,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-020,DFP-60C16F9A4E,1,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Beverly Hills / California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-019,DFP-F52806ACDA,1,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-021,DFP-E71673DEAB,1,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-023,DFP-6F7FED9A1B,1,Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,60,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Beverly Hills / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-027,DFP-A81C44128A,1,"Graffiti tower cleanup begins, Homeless population grows, and more","Graffiti tower cleanup begins, Homeless population grows, and more",60,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Santa Monica / California,Multifamily
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-029,DFP-783F10CC40,1,Triten Completes 3-Property Houston Apartment Portfolio Purchase,Triten Completes 3-Property Houston Apartment Portfolio Purchase,59,0,1,0,0,0,No,Acquisition Opportunity,,Houston / Texas,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-032,DFP-F2EF6CDB10,1,Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,59,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-034,DFP-ED8D086C23,1,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,59,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-031,DFP-5557F87060,1,Mesirow Pays $132M for Midtown Atlanta Apartment Community,Mesirow Pays $132M for Midtown Atlanta Apartment Community,58,0,1,0,0,0,No,JV / Partnership Gap,,Atlanta / Georgia,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-037,DFP-3ACCB4F19B,1,C&C Development Opens Affordable Housing in Irvine,C&C Development Opens Affordable Housing in Irvine,58,0,1,0,0,0,No,JV / Partnership Gap,,Riverside / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-036,DFP-C2B2A108EA,1,Lion Real Estate Picks Up Atlanta Apartments for $51M,Lion Real Estate Picks Up Atlanta Apartments for $51M,57,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-043,DFP-DB73D96CFC,1,West Palm Beach Eyeing Waterfront Rezoning Moratorium,West Palm Beach Eyeing Waterfront Rezoning Moratorium,57,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Miami / Florida,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-039,DFP-33D3D244A9,1,"MPZ, Capstone Near Completion of $36M Multifamily Adaptive Reuse Project in Templeton, Massachusetts","MPZ, Capstone Near Completion of $36M Multifamily Adaptive Reuse Project in Templeton, Massachusetts",57,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Other / Unknown,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-041,DFP-74D03A122F,1,"MMG Real Estate Arranges Sale of 142-Unit Apartment Complex in Norman, Oklahoma","MMG Real Estate Arranges Sale of 142-Unit Apartment Complex in Norman, Oklahoma",56,0,1,0,0,0,No,Acquisition Opportunity,,Texas,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-038,DFP-5F98FB3565,1,Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,56,0,1,0,0,0,No,Land / Pipeline Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-040,DFP-F0F5A4811A,1,"Woodfield Development Breaks Ground on $100M Apartment Community in Cary, North Carolina","Woodfield Development Breaks Ground on $100M Apartment Community in Cary, North Carolina",56,0,1,0,0,0,No,Land / Pipeline Opportunity,,Sun Belt,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-028,DFP-C4F739531C,1,Peachtree Lends $113M on Apartments’ Conversion to Margaritaville Hotel Savannah,Peachtree Lends $113M on Apartments’ Conversion to Margaritaville Hotel Savannah,56,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Georgia,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-047,DFP-DDD2F15411,1,Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence in Affordable Housing Development,Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence in Affordable Housing Development,55,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-048,DFP-F732B4D791,1,Logos Faith Development Secures Central Location to HQ Affordable Housing Presence in Los Angeles California,Logos Faith Development Secures Central Location to HQ Affordable Housing Presence in Los Angeles California,55,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-045,DFP-F90CE453A6,1,"Foundation Work Underway For 2016 Ashby Avenue, South Berkeley","Foundation Work Underway For 2016 Ashby Avenue, South Berkeley",55,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Other / Unknown,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-033,DFP-81F6DCC3C8,1,Mixed-use building proposed at 305 E. Colorado St. in Glendale,Mixed-use building proposed at 305 E. Colorado St. in Glendale,55,0,1,0,0,0,No,Land / Pipeline Opportunity,,Colorado,Mixed-Use Residential
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-035,DFP-380A47040C,1,"Livmark Communities Breaks Ground on 457-Unit Multifamily Project in Fort Collins, Colorado","Livmark Communities Breaks Ground on 457-Unit Multifamily Project in Fort Collins, Colorado",55,0,1,0,0,0,No,Land / Pipeline Opportunity,,Colorado,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-044,DFP-56896C1674,1,Foss Secures Tax Credits for 25-Story Office Tower Conversion in Des Moines,Foss Secures Tax Credits for 25-Story Office Tower Conversion in Des Moines,55,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Other / Unknown,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-051,DFP-D70C19FE09,1,Flying over Harbor-UCLA Medical Center's $1.8B expansion,Flying over Harbor-UCLA Medical Center's $1.8B expansion,54,0,1,0,0,0,No,Land / Pipeline Opportunity,,Los Angeles / California,Student Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-049,DFP-2F6D8F65F6,1,Missing Middle Weakness,Missing Middle Weakness,54,0,1,0,0,0,No,Land / Pipeline Opportunity,,Other / Unknown,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-050,DFP-1CC92B04D8,1,2026 Resident Experience Management Report,2026 Resident Experience Management Report,54,0,1,0,0,0,No,Land / Pipeline Opportunity,,Other / Unknown,Multifamily
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-052,DFP-C012627701,1,NJHMFA sells $40M in tax credits to boost affordable housing development,NJHMFA sells $40M in tax credits to boost affordable housing development,53,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Other / Unknown,Affordable Housing
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-059,DFP-E65338E508,1,"Preliminary Plans For 340 Palo Alto Avenue, Palo Alto","Preliminary Plans For 340 Palo Alto Avenue, Palo Alto",52,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Other / Unknown,Apartment
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-055,DFP-53DEBBEA0C,1,First Quarter 2026 Multifamily Construction Data,First Quarter 2026 Multifamily Construction Data,52,0,1,0,0,0,No,Land / Pipeline Opportunity,,Other / Unknown,Multifamily
2026-07-28,20260728-000412-226963fa,2026-07-28 00:04:12,DCL-20260728-056,DFP-B90543DC0D,1,Fourth Quarter 2025 Multifamily Construction Data,Fourth Quarter 2025 Multifamily Construction Data,52,0,1,0,0,0,No,Land / Pipeline Opportunity,,Other / Unknown,Multifamily
