run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-07-28,20260728-235943-eac269a1,LAP-20260728-032,PRJ-20260728-0019,Entitlement / Permitting - Los Angeles / California - City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Los Angeles,2800 W. Jefferson Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-001,PRJ-20260728-0058,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,Los Angeles,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,98,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-002,PRJ-20260728-0055,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,97,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-037,PRJ-20260728-0004,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Los Angeles,140 S. Camden Dr,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,95,29,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-006,PRJ-20260728-0093,Disposition / Exit - Other / Unknown - Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Los Angeles,Los Angeles,JLL,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-007,PRJ-20260728-0179,General Project Signal - Southeast - Checking in on Alexan West End at 600 Broadway in Long Beach,Long Beach,Southeast,Trammell Crow Residential,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-034,PRJ-20260728-0032,Entitlement / Permitting - Los Angeles / California - 93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,Los Angeles,8465 Glenoaks Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-035,PRJ-20260728-0013,Entitlement / Permitting - Los Angeles / California - Mixed-use building slated for 20160 Roscoe Blvd. in Winnetka,Los Angeles,20160 Roscoe Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-036,PRJ-20260728-0018,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,Los Angeles,21300 W. Oxnard St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-005,PRJ-20260728-0043,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Los Angeles,Atlanta,JLL,Affordable Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,92,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-003,PRJ-20260728-0173,Construction Financing - Miami / Florida - CDK Capital with Valley National Bank Provide Pre-Construction Financing for Landmark Mult...,Los Angeles,South Florida,IPA,Multifamily,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,10,0,91,39,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-008,PRJ-20260728-0181,Acquisition - California - Ventas Buys Senior Living Community in SoCal for $57M,Southern California,Southern California,JLL,General Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,90,29,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-027,PRJ-20260728-0001,Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Los Angeles,1300 W Medicine Lake Dr,JLL,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,86,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-049,PRJ-20260728-0033,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,Los Angeles,8465 Glenoaks Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-050,PRJ-20260728-0020,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Los Angeles,2800 W. Jefferson Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-009,PRJ-20260728-0177,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Los Angeles,South Florida,Unknown,Affordable Housing,Unknown Stage,Persistent Same Stage,Medium Stall Risk,6,6,0,84,55,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-004,PRJ-20260728-0068,Construction Financing - Florida - JV Lands $202M Construction Financing for Naples Mixed-Use Venture,Los Angeles,Florida,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,Newly Detected,Low Stall Risk,0,7,0,84,45,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-017,PRJ-20260728-0170,"Office-to-Residential Conversion - Santa Monica / California - Graffiti tower cleanup begins, Homeless population grows, and more",Los Angeles,Santa Monica,Unknown,Multifamily,Unknown Stage,Unknown,Low Stall Risk,0,0,0,84,44,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-047,PRJ-20260728-0102,"Acquisition - Other / Unknown - Interra Realty Brokers $5.9M Sale of Multifamily Portfolio in Palatine, Illinois",Los Angeles,Los Angeles,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,81,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-019,PRJ-20260728-0026,Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa California,Los Angeles,5035-49 Guava Ave,Marcus & Millichap,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,81,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-010,PRJ-20260728-0096,Development Start - Los Angeles / California - Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence i...,Los Angeles,Los Angeles,Unknown,Affordable Housing,Entitled / Approved,Persistent Same Stage,Medium Stall Risk,15,0,0,78,60,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-011,PRJ-20260728-0188,"General Project Signal - Texas - Gilbane Development Breaks Ground on 756-Bed Student Housing Project in Norman, Oklahoma",Los Angeles,Texas,Unknown,Student Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,78,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-012,PRJ-20260728-0046,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Los Angeles,Atlanta,Unknown,Apartment,Unknown Stage,Unknown,Medium Stall Risk,0,12,0,77,51,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-055,PRJ-20260728-0002,Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Los Angeles,140 S. Camden Dr,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,1,0,0,76,21,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-031,PRJ-20260728-0024,Sares Regis Trades South San Francisco Multifamily to Bell Partners,California,401 Cypress Ave,Bell Partners,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-056,PRJ-20260728-0014,Mixed-use building slated for 20160 Roscoe Blvd. in Winnetka,Los Angeles,20160 Roscoe Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-057,PRJ-20260728-0016,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,Los Angeles,21300 W. Oxnard St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-054,PRJ-20260728-0023,"Entitlement / Permitting - Other / Unknown - Preliminary Plans For 340 Palo Alto Avenue, Palo Alto",Los Angeles,340 Palo Alto Avenue,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,74,28,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-053,PRJ-20260728-0030,"Office-to-Residential Conversion - San Francisco / California - Office-to-Housing Conversion For 575 Sutter Street, San Francisco",California,575 Sutter Street,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,70,35,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-024,PRJ-20260728-0195,Disposition / Exit - Riverside / California - Elme reaches deal to sell last property for $250M,Los Angeles,Virginia,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,66,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-013,PRJ-20260728-0042,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,Atlanta,CIM Group,Mixed-Use Residential,Construction Ready,Persistent Same Stage,Low Stall Risk,0,0,0,65,35,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-023,PRJ-20260728-0059,Disposition / Exit - San Francisco / California - Sares Regis Trades South San Francisco Multifamily to Bell Partners,California,California,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,65,34,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-015,PRJ-20260728-0090,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,Los Angeles,Los Angeles / California,Unknown,Student Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,64,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-030,PRJ-20260728-0022,"Preliminary Plans For 340 Palo Alto Avenue, Palo Alto",Los Angeles,340 Palo Alto Avenue,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,64,20,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-059,PRJ-20260728-0029,"Office-to-Housing Conversion For 575 Sutter Street, San Francisco",California,575 Sutter Street,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,60,27,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-020,PRJ-20260728-0094,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,Los Angeles,Los Angeles,Marcus & Millichap,Senior Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,49,31,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-016,PRJ-20260728-0140,Disposition / Exit - Other / Unknown - Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Los Angeles,Unknown,JLL,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,49,31,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-014,PRJ-20260728-0097,Development Start - Los Angeles / California - Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence i...,Los Angeles,Los Angeles,Unknown,Affordable Housing,Site Acquisition / Site Control,Persistent Same Stage,Medium Stall Risk,22,0,0,48,58,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-28,20260728-235943-eac269a1,LAP-20260728-048,PRJ-20260728-0190,Disposition / Exit - Other / Unknown - Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Los Angeles,Unknown,JLL,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,48,31,General LA / California monitoring,Track repeat project updates,Monitor for repeated project updates,Low
2026-07-28,20260728-235943-eac269a1,LAP-20260728-046,PRJ-20260728-0054,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Los Angeles,Beverly Hills,Unknown,Affordable Housing,Entitlement Under Review,Persistent Same Stage,Low Stall Risk,2,0,0,47,39,General LA / California monitoring,Track repeat project updates,Track entitlement path and local approval milestones,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-026,PRJ-20260728-0095,Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Los Angeles,Los Angeles,Unknown,Affordable Housing,Entitlement Under Review,Persistent Same Stage,Low Stall Risk,3,0,0,47,38,Relevant to California site monitoring,Track repeat project updates,Track entitlement path and local approval milestones,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-021,PRJ-20260728-0098,West Palm Beach Eyeing Waterfront Rezoning Moratorium,Los Angeles,Los Angeles,Unknown,Apartment,Entitlement Under Review,Persistent Same Stage,Low Stall Risk,1,0,0,46,37,Relevant to California site monitoring,Track repeat project updates,Track entitlement path and local approval milestones,Medium
2026-07-28,20260728-235943-eac269a1,LAP-20260728-018,PRJ-20260728-0044,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Los Angeles,Atlanta,Unknown,Student Housing,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,6,0,45,36,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
