run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,California,Apartment,22,18,17,86.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Los Angeles,Affordable Housing,14,10,12,83.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,National / Other,Apartment,29,13,6,72.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Southeast,Apartment,9,7,1,75.2,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Florida,Apartment,8,5,5,76.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,New York,Apartment,4,4,4,100.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Texas,Multifamily,6,4,4,79.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Arizona,Apartment,4,3,3,86.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Phoenix,Apartment,4,3,3,86.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Dallas,Mixed-Use Residential,3,3,2,87.7,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Austin,Multifamily,2,1,1,67.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Seattle,Apartment,1,1,0,85.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-19,20260819-232308-78777e3c,2026-08-19 23:23:08,Sun Belt,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
