run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-28,20260628-000336-0274ba14,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; San Francisco / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,100,85.7,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-28,20260628-000336-0274ba14,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Los Angeles / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-28,20260628-000336-0274ba14,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,99,87.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,99,Track capital deployment and pricing signals
2026-06-28,20260628-000336-0274ba14,Quarterra,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-28,20260628-000336-0274ba14,Wells Fargo Bank,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; National,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-06-28,20260628-000336-0274ba14,Waterton,Tier 2 / Strategic Watch,75,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,98,98.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,97,Track capital deployment and pricing signals
2026-06-28,20260628-000336-0274ba14,Elme Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,88,86.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-28,20260628-000336-0274ba14,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-28,20260628-000336-0274ba14,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-28,20260628-000336-0274ba14,Nitya Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
