run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0136,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",California,Riverside,Apartment,CBRE,2026-08-22,2026-08-22,5,5,Unknown Stage,Unknown Stage,100,48,0,0,0,0,0,Unknown,Low Stall Risk,92,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0057,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Apartment,Fannie Mae,2026-08-22,2026-08-22,11,9,Unknown Stage,Unknown Stage,99,31,0,0,11,0,3,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0062,General Project Signal - California - State announces $236M in bond financing for La Brea Tar Pits revamp,California,California,Senior Housing,Unknown,2026-08-22,2026-08-22,24,6,Vertical Construction; Unknown Stage; Unknown Stage; Unknown Stage,Vertical Construction,90,39,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0146,"Acquisition - Southeast - Club Studio to Co-Anchor $450M Mixed-Use Development in Frederick, Maryland",Southeast,Southeast,Mixed-Use Residential,Unknown,2026-08-22,2026-08-22,6,6,Site Acquisition / Site Control,Site Acquisition / Site Control,92,38,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0071,"JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community",Unknown,Dallas,Apartment,PCCP,2026-08-22,2026-08-22,7,5,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,93,36,0,0,0,0,0,Unknown,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0090,Disposition / Exit - Los Angeles / California - Local Owner-Operator Snags Pico-Robertson Apartment Property,California,Los Angeles,Apartment,Marcus & Millichap,2026-08-22,2026-08-22,7,6,Unknown Stage,Unknown Stage,95,31,0,0,0,0,0,Unknown,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0095,Entitlement / Permitting - Los Angeles / California - 39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Los Angeles / California,Los Angeles,Mixed-Use Residential,Unknown,2026-08-22,2026-08-22,14,4,Site Acquisition / Site Control; Vertical Construction; Vertical Construction; Entitlement Under Review; Unknown Stage,Site Acquisition / Site Control,78,38,14,0,0,0,0,Persistent Same Stage,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0087,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Unknown,Los Angeles / California,Affordable Housing,Unknown,2026-08-22,2026-08-22,9,3,Vertical Construction; Vertical Construction; Site Acquisition / Site Control; Unknown Stage,Vertical Construction,84,32,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,82,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0048,"General Project Signal - Atlanta / Georgia - Portman, 908 Group Deliver 674-Bed Student Housing Community Near Florida State University",Unknown,Atlanta,Apartment,Unknown,2026-08-22,2026-08-22,18,3,Delivery / Opening; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Delivery / Opening,77,40,0,0,0,0,0,Mature / Operating,Low Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0143,General Project Signal - Miami / Florida - Related Planning Apartments on Site at Fort Lauderdale Office Park,Unknown,South Florida,Apartment,Unknown,2026-08-22,2026-08-22,9,3,Site Acquisition / Site Control; Vertical Construction; Unknown Stage,Site Acquisition / Site Control,75,37,9,0,0,0,0,Persistent Same Stage,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0093,Disposition / Exit - Los Angeles / California - L.A. County Investment Sales Jump 28% in July Thanks to Multifamily,California,Los Angeles,Apartment,Unknown,2026-08-22,2026-08-22,5,3,Entitled / Approved; Unknown Stage,Entitled / Approved,71,33,5,0,0,0,0,Persistent Same Stage,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0140,Refinancing - Seattle - Cushman & Wakefield Arranges $250M Refinancing for 506-Unit Multifamily Property in Seattl...,Seattle,Seattle,Affordable Housing,Unknown,2026-08-22,2026-08-22,12,7,Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,73,57,0,0,7,1,0,Persistent Same Stage,Medium Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0073,"Construction Financing - Florida - McDowell Starts Work on Hudson Age-Restricted, Affordable Apartments",Florida,Florida,Apartment,Unknown,2026-08-22,2026-08-22,7,7,Unknown Stage,Unknown Stage,72,53,0,7,0,1,0,Unknown,Medium Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0147,Refinancing - Texas - CBRE Arranges Loan for Refinancing of 181-Unit Apartment Complex in San Antonio,Texas,Texas,Apartment,CBRE,2026-08-22,2026-08-22,10,8,Delivery / Opening,Delivery / Opening,81,40,0,0,10,1,3,Mature / Operating,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0138,Disposition / Exit - Seattle - Institutional Property Advisors Closes Suburban Seattle Multifamily Asset Sale Cascadia at...,Seattle,Seattle,Multifamily,IPA,2026-08-22,2026-08-22,9,8,Site Acquisition / Site Control,Site Acquisition / Site Control,83,36,0,0,0,0,2,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0101,General Project Signal - Miami / Florida - Related Planning Apartments on Site at Fort Lauderdale Office Park,Miami / Florida,Unknown,Apartment,Unknown,2026-08-22,2026-08-22,8,4,Site Acquisition / Site Control,Site Acquisition / Site Control,49,36,8,0,0,0,0,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0149,JV / Partnership - Texas - PCCP and RPM Living Investments Joint Venture Acquire 358-Unit Texas Multifamily Mixed-Use...,Texas,Texas,Mixed-Use Residential,PCCP,2026-08-22,2026-08-22,10,7,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,81,36,0,0,0,0,2,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0089,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Los Angeles / California,Los Angeles,Apartment,JPI,2026-08-22,2026-08-22,6,6,Unknown Stage,Unknown Stage,50,31,6,0,0,0,0,Unknown,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0097,Disposition / Exit - Louisiana - Marcus & Millichap Brokers Sale of Two Multifamily Property Portfolio in Louisiana,Unknown,Louisiana,Apartment,Marcus & Millichap,2026-08-22,2026-08-22,16,7,Unknown Stage; Delivery / Opening,Unknown Stage,80,30,0,0,0,0,4,Mature / Operating,Low Stall Risk,74,Strategic Asset Watch,Monitor for repeated project updates
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0109,"Office-to-Residential Conversion - New York - Cushman & Wakefield Arranges $131M Sale of Apartment Building in West Orange, New Jersey",New York,New York,Apartment,Unknown,2026-08-22,2026-08-22,7,7,Unknown Stage,Unknown Stage,72,44,1,0,0,0,0,Unknown,Low Stall Risk,73,Strategic Asset Watch,Monitor for repeated project updates
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0122,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges $20.4M Sale of Chicago Multifamily Property,Unknown,Unknown,Apartment,Marcus & Millichap,2026-08-22,2026-08-22,14,7,Delivery / Opening; Unknown Stage,Delivery / Opening,79,30,0,0,0,0,2,Mature / Operating,Low Stall Risk,73,Strategic Asset Watch,"Benchmark construction, delivery, lease-up, and operating assumptions"
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0046,"General Project Signal - Atlanta / Georgia - Portman, 908 Group Deliver 674-Bed Student Housing Community Near Florida State University",Atlanta / Georgia,Atlanta,Apartment,Unknown,2026-08-22,2026-08-22,11,4,Unknown Stage; Unknown Stage,Unknown Stage,45,30,1,0,0,0,0,Unknown,Low Stall Risk,73,Strategic Asset Watch,Monitor for repeated project updates
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0054,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Apartment,Bascom Group,2026-08-22,2026-08-22,10,9,Unknown Stage,Unknown Stage,47,29,0,0,0,0,2,Unknown,Low Stall Risk,73,Strategic Asset Watch,Monitor for repeated project updates
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0061,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Apartment,Marcus & Millichap,2026-08-22,2026-08-22,10,9,Unknown Stage,Unknown Stage,47,29,0,0,0,0,2,Unknown,Low Stall Risk,73,Strategic Asset Watch,Monitor for repeated project updates
2026-08-22,20260822-232054-b3ec23da,PRJ-20260822-0150,"Construction Financing - Texas - Associated Bank Provides $50.1M Construction Loan for Multifamily Project in Flower Mound,...",Texas,Texas,Multifamily,Unknown,2026-08-22,2026-08-22,7,7,Refinancing / Recapitalization,Refinancing / Recapitalization,64,49,0,7,7,1,0,Persistent Same Stage,Low Stall Risk,72,Strategic Asset Watch,Monitor for repeated project updates
