run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-005,PRJ-20260822-0071,"JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community",Unknown,Dallas,PCCP,Apartment,95,100,85,95,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,7,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-015,PRJ-20260822-0138,Disposition / Exit - Seattle - Institutional Property Advisors Closes Suburban Seattle Multifamily Asset Sale Cascadia at...,Seattle,Seattle,IPA,Multifamily,95,100,95,95,90,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,9,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-014,PRJ-20260822-0147,Refinancing - Texas - CBRE Arranges Loan for Refinancing of 181-Unit Apartment Complex in San Antonio,Texas,Texas,CBRE,Apartment,95,100,85,95,90,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-004,PRJ-20260822-0146,"Acquisition - Southeast - Club Studio to Co-Anchor $450M Mixed-Use Development in Frederick, Maryland",Southeast,Southeast,Unknown,Mixed-Use Residential,95,100,70,95,100,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,6,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-017,PRJ-20260822-0149,JV / Partnership - Texas - PCCP and RPM Living Investments Joint Venture Acquire 358-Unit Texas Multifamily Mixed-Use...,Texas,Texas,PCCP,Mixed-Use Residential,95,100,95,75,90,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,10,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-027,PRJ-20260822-0076,Refinancing - Kentucky - PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,Unknown,Ky.,Greystone,Apartment,95,92,95,95,80,92,Institutional Grade,Strong Institutional Signal,Very Low,Stable,4,4,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-001,PRJ-20260822-0136,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",California,Riverside,CBRE,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-002,PRJ-20260822-0057,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-019,PRJ-20260822-0097,Disposition / Exit - Louisiana - Marcus & Millichap Brokers Sale of Two Multifamily Property Portfolio in Louisiana,Unknown,Louisiana,Marcus & Millichap,Apartment,95,100,95,60,89,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,16,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-22,20260822-232054-b3ec23da,SQ-20260822-023,PRJ-20260822-0054,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,95,100,95,60,88,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
