run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-22,20260822-232054-b3ec23da,art_81abe57ef7ea7313,art_51f87376c64c7967; art_81abe57ef7ea7313,Development Activity,acceptable_repeat,2026-08-19,2026-08-22,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,PCCP,PCCP,PCCP,RPM Living Investments Joint Venture; RPM Living Investments,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 358-unit; address/street: 505 e lamar boulevard; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; JV / partnership; operational technology / AI adoption,Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,2,87.5,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-22,20260822-232054-b3ec23da,art_7b0189284631e581,art_6814e49abeb2b716; art_8c1f00370984b04f; art_eba2fd440a739bda; art_6595ac6c3493f1ac; art_03bf58421dd731ce; art_a949d161a9bc9e70; art_7b0189284631e581,Development Activity,acceptable_repeat,2026-08-21,2026-08-22,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,valid,open,,Louisiana,matched state keyword: Louisiana,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Institutional Property Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: multifamily property,medium,Project / Asset,Apartment,disposition / exit; operational technology / AI adoption,Louisiana,Core Multifamily News; Site / Parcel Source Expansion,Other,7,77.6,85,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-22,20260822-232054-b3ec23da,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-08-22,38,old_31d_plus,old,published date parsed; article age 38 day(s),5,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-22,20260822-232054-b3ec23da,art_22a15f6c44643113,art_22a15f6c44643113,Development Activity,repeat_penalized,2026-08-13,2026-08-22,9,recent_4_14d,recent,published date parsed; article age 9 day(s),55,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 150-unit; project/asset term: community,high,Project / Asset,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-22,20260822-232054-b3ec23da,art_a5212f376051c7fb,art_a5212f376051c7fb,GP / Capital Activity,acceptable_repeat,2026-08-21,2026-08-22,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),63,valid,open,,California,matched state keyword: California,Paul Bubny Brixton Capital Launches Multifamily Investment,Paul Bubny Brixton Capital Launches Multifamily Investment,Paul Bubny Brixton Capital Launches Multifamily Investment,Management Platform Brixton Capital,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: apartments,medium,Project / Asset,Apartment,JV / partnership; operational technology / AI adoption,California,Core Multifamily News,Other,1,86.0,83,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-22,20260822-232054-b3ec23da,art_8e39baebe9a11d10,art_d6975a0e2fcfd174; art_8e39baebe9a11d10,Development Activity,acceptable_repeat,2026-08-21,2026-08-22,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,valid,open,,Texas,matched state keyword: Texas,CBRE,CBRE,CBRE,Turtle Creek Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 181-unit; project/asset term: development,high,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; market expansion,Riverside / California,Site / Parcel Source Expansion,Other,2,100.0,79,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,track refinancing pipeline,Strategic Watch
2026-08-22,20260822-232054-b3ec23da,art_91a8100088a8bebe,art_91a8100088a8bebe,Development Activity,acceptable_repeat,2026-08-21,2026-08-22,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,valid,open,,Florida,matched state keyword: Florida,Affordable Apartments McDowell Housing Partners,Affordable Apartments McDowell Housing Partners,Affordable Apartments McDowell Housing Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; development start; JV / partnership; operational technology / AI adoption,Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-08-22,20260822-232054-b3ec23da,art_9a98d3f2632c53f4,art_9a98d3f2632c53f4,Development Activity,acceptable_repeat,2026-08-18,2026-08-22,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),81,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Berkadia,Berkadia,Berkadia,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 374-unit; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-08-22,20260822-232054-b3ec23da,art_1d52cfb4e6bbc0bc,art_1d52cfb4e6bbc0bc,Development Activity,repeat_penalized,2026-08-12,2026-08-22,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,Atlanta Apartment Community Saratoga Capital Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 336-unit; project/asset term: community,high,Project / Asset,Apartment,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,1,77.0,73,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-08-22,20260822-232054-b3ec23da,art_dac167d1fdab7476,art_dac167d1fdab7476,Development Activity,acceptable_repeat,2026-08-21,2026-08-22,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),93,valid,open,Washington DC,Washington DC,matched city/metro keyword: Washington DC,Somerset Companies,Somerset Companies,Somerset Companies,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,execution milestone: delivered; project/asset term: project,high,Delivery / Opening,Apartment,JV / partnership; operational technology / AI adoption,Washington DC,Site / Parcel Source Expansion,Other,1,75.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
