run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-006,Acquisition Window,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,No explicit timing reference,Unknown Timing,71,Medium,Acquisition Window,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-003,Construction Start,California,Senior Housing,Unknown,Unknown,Development Start - California - 338-unit affordable housing development underway in Tustin,No explicit timing reference,Unknown Timing,71,Medium,Construction Start; broke ground,338-unit affordable housing development underway in Tustin,Urbanize LA,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-004,Refinancing / Maturity Window,Seattle,Affordable Housing,Unknown,cushman,Refinancing - Seattle - Cushman & Wakefield Arranges $250M Refinancing for 506-Unit Multifamily Property in Seattl...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Cushman & Wakefield Arranges $250M Refinancing for 506-Unit Multifamily Property in Seattle,REBusiness Online,https://rebusinessonline.com/cushman-wakefield-arranges-250m-refinancing-for-506-unit-multifamily-property-in-seattle/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-008,Refinancing / Maturity Window,Texas,Apartment,CBRE,CBRE,Refinancing - Texas - CBRE Arranges Loan for Refinancing of 181-Unit Apartment Complex in San Antonio,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window; completed,CBRE Arranges Loan for Refinancing of 181-Unit Apartment Complex in San Antonio,REBusiness Online,https://rebusinessonline.com/cbre-arranges-loan-for-refinancing-of-181-unit-apartment-complex-in-san-antonio/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-032,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-005,Refinancing / Maturity Window,Kentucky,Apartment,Greystone,pgim,Refinancing - Kentucky - PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,No explicit timing reference,Unknown Timing,68,Medium,Refinancing / Maturity Window,PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,Commercial Observer,https://commercialobserver.com/2026/08/pgim-refi-new-jersey-apartment-portoflio/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-22,20260822-232054-b3ec23da,TIM-20260822-001,Acquisition Window,Riverside / California,Apartment,CBRE,CBRE,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",REBusiness Online,https://rebusinessonline.com/cbre-brokers-34-5m-sale-of-turtle-creek-apartments-in-riverside-california/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
