run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0091,General Project Signal - New York - Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B...,100,AvalonBay,AvalonBay,Developer / GP,equity residential,equity residential,Institutional Capital,Capital Flow,New York,General Project Signal,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,https://yieldpro.com/2026/05/52b-apartment-reit/,95,40,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0079,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,100,Brookfield,Brookfield,Developer / GP,brookfield,Brookfield,Institutional Capital,Acquisition / Buyer,National,Acquisition,Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,https://commercialobserver.com/2026/05/arbor-realty-trust-chicago-apartments-ohare-airport/,92,75,1,92,No,General market intelligence,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0134,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,100,Wood Partners,Wood Partners,Developer / GP,northmarq,northmarq,Lender / Debt Provider,Financing Relationship,Sun Belt,Disposition / Exit,Charlotte Apartment Project Fetches $107M,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,91,40,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0092,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,JV / Partnership,New York,JV / Partnership,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,87,75,1,87,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0079,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,100,Brookfield,Brookfield,Developer / GP,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Los Angeles,Project / Deal,Acquisition / Buyer,National,Acquisition,Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,https://commercialobserver.com/2026/05/arbor-realty-trust-chicago-apartments-ohare-airport/,84,60,1,84,No,General market intelligence,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0079,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,100,Brookfield,Brookfield,Developer / GP,National,National,Market / Region,Acquisition / Buyer,National,Acquisition,Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,https://commercialobserver.com/2026/05/arbor-realty-trust-chicago-apartments-ohare-airport/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0091,General Project Signal - New York - Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B...,100,AvalonBay,AvalonBay,Developer / GP,General Project Signal - New York - Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B...,Los Angeles,Project / Deal,Pricing / Valuation Signal,New York,General Project Signal,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,https://yieldpro.com/2026/05/52b-apartment-reit/,83,40,1,83,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0078,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",100,AvalonBay,AvalonBay,Developer / GP,equity residential,equity residential,Institutional Capital,Capital Flow,National,General Project Signal,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679,82,40,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0039,Sacramento Multifamily Sale 16 Powerhouse Achieves Market’s Highest Price Per Unit in Four Years,100,Acquisition - California - Sacramento Multifamily Sale 16 Powerhouse Achieves Market’s Highest Price Per Unit in Four...,California,Project / Deal,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Acquisition,Sacramento Multifamily Sale 16 Powerhouse Achieves Market’s Highest Price Per Unit in Four Years,https://yieldpro.com/2026/05/16-powerhouse/,81,60,1,81,No,Relevant to LA / California strategy,Monitor lender activity
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0091,General Project Signal - New York - Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B...,100,AvalonBay,AvalonBay,Developer / GP,Manhattan,New York,Market / Region,Market Expansion,New York,General Project Signal,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,https://yieldpro.com/2026/05/52b-apartment-reit/,81,40,1,81,No,General market intelligence,Track GP relationship history
