run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-035,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-036,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-037,Capital Flow,Blackstone,Critical,100,Blackstone,General Residential,Blackstone,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-017,LA Asset Watch,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,Critical,100,Los Angeles,Apartment,Wood Partners,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/eastern-bank-leads-financing-for-wood-partners-first-rhode-island-project/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-016,LA Asset Watch,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-unwrapped-611-s-hobart-blvd-koreatown
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-018,LA Asset Watch,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Critical,100,Los Angeles,Apartment,AvalonBay,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-020,LA Asset Watch,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Critical,99,Los Angeles,Multifamily,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/developer-revives-plan-best-western-hotel-2645-s-western-ave-jefferson-park
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-019,LA Asset Watch,General Project Signal - California - Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,Critical,99,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-takes-shape-101-pacific-coast-hwy-long-beach
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-001,Signal Quality,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Critical,92,Florida,Apartment,Unknown,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-002,Signal Quality,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Critical,91,Unknown,Apartment,AvalonBay,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-003,Signal Quality,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Critical,91,New York,General Residential,Blackstone,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-004,Signal Quality,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Critical,90,Sun Belt,Apartment,Wood Partners,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-005,Signal Quality,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Critical,89,Unknown,Apartment,Brookfield,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-006,Opportunity,GP Capability Partnership Opportunity,Critical,84,New York,Apartment,AvalonBay,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/05/52b-apartment-reit/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-007,Opportunity,GP Capability Partnership Opportunity,Critical,84,Sun Belt,Apartment,Wood Partners,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Sun Belt.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-008,Opportunity,Acquisition Opportunity,Critical,82,National,Apartment,Brookfield,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in National.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://commercialobserver.com/2026/05/arbor-realty-trust-chicago-apartments-ohare-airport/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-026,Market Entry Window,New York,Critical,82,New York,65,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Actively source opportunities,market_entry_window_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-009,Opportunity,Construction Financing Gap,Critical,80,Other / Unknown,Apartment,Wood Partners,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/eastern-bank-leads-financing-for-wood-partners-first-rhode-island-project/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-010,Opportunity,JV / Partnership Gap,High,79,New York,General Residential,Blackstone,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,"Map GP, capital partner, and relationship history",opportunity_radar_report.md,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-027,Market Entry Window,Sun Belt,High,79,Sun Belt,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-011,Distress,construction loan gap,High,76,California,Apartment,Unknown,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/
2026-05-26,20260526-060516-8f6cea4b,CARD-20260526-028,Market Entry Window,California,High,75,California,90,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
