run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Los Angeles,Affordable Housing,12,11,7,91.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,California,Apartment,12,10,7,88.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,National / Other,Apartment,36,19,13,73.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Sun Belt,Apartment,18,12,7,80.4,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Florida,Apartment,10,9,6,87.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Southeast,Apartment,9,6,4,80.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,New York,Apartment,4,2,3,79.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Phoenix,BTR / Single-Family Rental,3,2,2,72.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Austin,Affordable Housing,1,1,0,95.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Seattle,Apartment,1,1,0,80.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Texas,Affordable Housing,2,1,0,73.5,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Arizona,General Residential,1,0,1,58.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-26,20260526-230211-c37354de,2026-05-26 23:02:11,Dallas,Mixed-Use Residential,1,0,0,62.0,None detected,None detected,General market monitoring,General Monitoring,Monitor only
