run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-001,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,Los Angeles,Wood Partners,Apartment,Site Acquisition / Site Control,31,99,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,https://www.connectcre.com/stories/eastern-bank-leads-financing-for-wood-partners-first-rhode-island-project/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-002,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Los Angeles,AvalonBay,Apartment,Unknown Stage,20,97,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-003,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Los Angeles,Wood Partners,Apartment,Unknown Stage,21,95,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Charlotte Apartment Project Fetches $107M,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-004,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Los Angeles,Blackstone,General Residential,Unknown Stage,19,92,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-005,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Los Angeles,Blackstone,General Residential,Unknown Stage,19,92,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell,https://www.blackstone.com/news/press/voltagrid-announces-1-billion-strategic-equity-investment-from-blackstone-and-halliburton-to-fund-growth-and-aquisition-of-propell/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-006,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,Unknown,Apartment,Refinancing / Recapitalization,68,86,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-007,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Los Angeles,Unknown,Apartment,Refinancing / Recapitalization,57,84,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-008,"General Project Signal - California - Affordable Housing Pivot For 11880 Skyline Boulevard, Oakland Hills",Los Angeles,Unknown,Affordable Housing,Site Acquisition / Site Control,20,82,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; No explicit timing reference,"Affordable Housing Pivot For 11880 Skyline Boulevard, Oakland Hills",https://sfyimby.com/2026/05/affordable-housing-pivot-for-11880-skyline-boulevard-oakland-hills.html,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-009,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Los Angeles,Unknown,Apartment,Refinancing / Recapitalization,50,81,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; 2026,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,High
2026-05-26,20260526-060516-8f6cea4b,LALC-20260526-010,Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,California,Unknown,Apartment,Site Acquisition / Site Control,26,81,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; 2026,Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,https://www.connectcre.com/stories/hudson-valley-property-group-expands-california-presence-with-elk-grove-acquisition/,High
