run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-08-29,20260829-040317-63789372,PRJ-20260829-0061,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,100,LC-20260829-001,art_ac03f25d9f6e54c4,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,"Fri, 28 Aug 2026 21:19:52 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | August 28, 2026 By: Paul Bubny Greystone Provides Fannie Mae Refi on San Diego Mixed-Income Greystone provided a $46.79-million Fannie Mae loan to refinance The Nash, a 190-unit multifamily property located at 4135 Park Boulevard in San Diego’s North Park neighborhood. Greystone’s Clint Darby and Andrew Remenschneider originated the fin",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,California,Affordable Housing,Greystone,Fannie Mae,Refinancing / Recapitalization,excluded,transaction / capital guard: refinancing,,Mature / Operating,59,100,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,Connect CRE,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0096,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,100,LC-20260829-007,art_f78b261433fe5d80,Bascom Refis Historic Apartments in LA’s Westlake District,https://www.connectcre.com/stories/bascom-refis-historic-apartments-in-las-westlake-district/,"Wed, 26 Aug 2026 21:30:37 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | August 26, 2026 By: Paul Bubny Bascom Refis Historic Apartments in LA’s Westlake District The Bascom Group, LLC has completed an $8.5-million refinancing of The Charleston Apartments, a 133-unit historic multifamily community located in the Westlake neighborhood of Los Angeles. Michael Derk, Daizy Gomez, Linsey Farrahi and Zack Metzne",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-26,2026-08-29,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,,,,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Los Angeles,Apartment,Bascom Group,Unknown,Delivery / Opening,excluded,transaction / capital guard: refinancing,Delivery / Opening,Mature / Operating,34,100,Unknown Timing,Low,High,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Refinancing / Recapitalization; completed,Bascom Refis Historic Apartments in LA’s Westlake District,Connect CRE California,https://www.connectcre.com/stories/bascom-refis-historic-apartments-in-las-westlake-district/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0056,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,100,LC-20260829-002,art_b6e308bdb7cb3643,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,"Fri, 28 Aug 2026 20:26:38 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | August 28, 2026 By: Paul Bubny Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions The mega-merger of AvalonBay Communities and Equity Residential triggered the purchases of at least seven apartment complexes in the South Bay and East Bay, the Mercury News reported . Affiliates of Vivmark Residential have acquired properties",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,new_or_fresh,,,,,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,California,Apartment,AvalonBay,Unknown,Unknown Stage,excluded,transaction / capital guard: acquisition,,Reappearing,23,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,Connect CRE Apartments,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0063,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,100,LC-20260829-006,art_66eb7cb15b1404e3,JV Acquires Value-Add Escondido Multifamily,https://www.connectcre.com/stories/jv-acquires-value-add-escondido-multifamily/,"Wed, 26 Aug 2026 20:21:23 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | August 26, 2026 By: Paul Bubny JV Acquires Value-Add Escondido Multifamily Institutional Property Advisors (IPA), a division of Marcus & Millichap serving the company’s institutional clients, closed the sale of Pacifica Palms Apartments, a 189-unit multifamily property in Escondido. The purchase price was $33.6 million. “The Escondido s",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-26,2026-08-29,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,,,,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,Apartment,IPA,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,23,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,JV Acquires Value-Add Escondido Multifamily,Connect CRE California,https://www.connectcre.com/stories/jv-acquires-value-add-escondido-multifamily/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0054,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,100,LC-20260829-005,art_f8380cd79a309afb,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,"Wed, 26 Aug 2026 13:10:00 +0000","408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana | Urbanize LA Skip to main content Advertisement Advertisement A new multifamily residential development is on the rise next to the MainPlace Mall in Santa Ana , according to social media posts from general contractor W.E. O'Neil. Carina at MainPlace, which broke ground earlier this year at 2828 N. MainPlace Drive , is being developed by Lowe in partnership with property owner Affinius Capital and Centennial. Plans call for a new eight-st",suspicious_duplicate,source-feed signal bleed suspected,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-08-26,2026-08-29,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),42,access_limited,,,,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,California,Apartment,Affinius Capital,Unknown,Vertical Construction,construction_delivery_watch,matched broke ground,Vertical Construction,Reappearing,12,100,Unknown Timing,Low,Low,Medium,Low,General monitoring,"Benchmark construction timeline, sponsor execution, and delivery risk",Vertical Construction; Construction started; Development Start; broke ground,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Urbanize LA,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0055,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",100,LC-20260829-008,art_ec3ebb15c7a6967a,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,"Thu, 27 Aug 2026 21:00:48 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Sacramento + Senior Housing | August 27, 2026 By: Paul Bubny JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo JLL ’s Capital Markets group completed the sale of a two-property seniors housing portfolio totaling 545 units in San Jose and Roseville. Senior managing director Aaron Rosenzweig, along with senior director Dan Baker and analyst ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-08-27,2026-08-29,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),48,open,,,,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Senior Housing,Alliance Residential,JLL,Delivery / Opening,construction_delivery_watch,matched completed,Delivery / Opening,Mature / Operating,12,100,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",Connect CRE California,https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0062,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",100,LC-20260829-004,art_0c66adbc0ba747b1,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,2026-08-28T14:13:15Z,"California Development Multifamily Western Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California by Amy Works August 28, 2026 August 28, 2026 5 SAN JOSE, CALIF. — Boston-based Rockpoint and Hollard Partner Group have entered into a joint venture to develop Stevens Creek, a multifamily property that will be located at 2896 Stevens Creek Blvd. in West San Jose. Financial terms of the transaction were not disclosed. Scheduled for completion in 2029, Steven",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",California,California,Apartment,Holland Partner Group,Unknown,Site Acquisition / Site Control,construction_delivery_watch,matched development / asset strategy execution,,Reappearing,12,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",REBusiness Online,https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0062,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",100,LC-20260829-022,art_0c66adbc0ba747b1,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,2026-08-28T14:13:15Z,"California Development Multifamily Western Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California by Amy Works August 28, 2026 August 28, 2026 5 SAN JOSE, CALIF. — Boston-based Rockpoint and Hollard Partner Group have entered into a joint venture to develop Stevens Creek, a multifamily property that will be located at 2896 Stevens Creek Blvd. in West San Jose. Financial terms of the transaction were not disclosed. Scheduled for completion in 2029, Steven",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,unit/site count: 311-unit; address/street: 2896 stevens creek blvd; project/asset term: project,high,Project / Asset,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",California,Unknown,Apartment,Holland Partner Group,Unknown,Site Acquisition / Site Control,construction_delivery_watch,matched completion,,Newly Detected,12,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; in 2029,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",REBusiness Online,https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0044,Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M,100,LC-20260829-009,art_d3502aa2e312c22f,Cortland Sells West Palm Rental at Discount for $208M,https://commercialobserver.com/2026/08/cortland-fairfield-portofino-place-apartments-west-palm-beach/,"Fri, 28 Aug 2026 17:30:09 +0000","Residential · Multifamily West Palm Beach Investments & Sales Cortland Sells West Palm Rental at Discount for $208M The transaction ranks among South Florida’s largest multifamily sales this year, although it marked a discount for the Atlanta-based seller By Julia Echikson August 28, 2026 1:30 pm reprints Cortland CEO Steve DeFrancis and Portofino Place Apartments in West Palm Beach, Fla. PHOTOS: Courtesy Cortland; Courtesy Fairfield Residential Multifamily development firm Cortland sold a garde",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,new_or_fresh,,,,,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M,Unknown,Atlanta,Apartment,Fairfield Residential,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: disposition,,Reappearing,10,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Cortland Sells West Palm Rental at Discount for $208M,Commercial Observer,https://commercialobserver.com/2026/08/cortland-fairfield-portofino-place-apartments-west-palm-beach/,High
2026-08-29,20260829-040317-63789372,PRJ-20260829-0181,Acquisition - Virginia - Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Frede...,100,LC-20260829-013,art_db1c66d3e195d005,Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Fredericksburg Virginia,https://yieldpro.com/2026/08/ulmanor-farm/,"Fri, 28 Aug 2026 23:20:03 +0000","Deal boom News Facebook Twitter Linkedin Greystar has acquired a 34.2-acre land parcel in Fredericksburg, Va. , with plans to build a master-planned community. The company paid $27 million for the site, in a transaction brokered by S.L. Nusbaum Realty Co. The development parcel, dubbed Ulmanor Farm, is located at 3430 Fall Hill Ave. in Fredericksburg’s Center corridor. The site is just off Interstate 95 and adjacent to several eateries and retail options. Other major thoroughfares in the area in",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-28,2026-08-29,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Acquisition - Virginia - Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Frede...,Unknown,Virginia,Mixed-Use Residential,Greystar,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: parcel,,Reappearing,9,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Fredericksburg Virginia,Yield PRO,https://yieldpro.com/2026/08/ulmanor-farm/,High
