run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-29,20260829-040317-63789372,LAT-20260829-001,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,Los Angeles,Bascom Group,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,80,26,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Bascom Refis Historic Apartments in LA’s Westlake District,https://www.connectcre.com/stories/bascom-refis-historic-apartments-in-las-westlake-district/,High
2026-08-29,20260829-040317-63789372,LAT-20260829-002,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Los Angeles,Affinius Capital,Apartment,Vertical Construction,Vertical Construction,Same Stage Persistence,80,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,High
2026-08-29,20260829-040317-63789372,LAT-20260829-003,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,Alliance Residential,Senior Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,80,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark","JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,High
2026-08-29,20260829-040317-63789372,LAT-20260829-004,Development Start - California - Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,79,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,https://la.urbanize.city/post/affordable-housing-rise-728-lagoon-ave-wilmington,High
2026-08-29,20260829-040317-63789372,LAT-20260829-005,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Los Angeles,,Apartment,Vertical Construction,Vertical Construction,Same Stage Persistence,79,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,High
2026-08-29,20260829-040317-63789372,LAT-20260829-006,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,79,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,https://la.urbanize.city/post/affordable-housing-rise-728-lagoon-ave-wilmington,High
2026-08-29,20260829-040317-63789372,LAT-20260829-007,Laramar Group Acquires 656-Unit High-Rise Apartment Building in Chicago,Los Angeles,Laramar Group,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,72,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Laramar Group Acquires 656-Unit High-Rise Apartment Building in Chicago,https://www.connectcre.com/stories/laramar-group-acquires-656-unit-high-rise-apartment-building-in-chicago/,Medium
2026-08-29,20260829-040317-63789372,LAT-20260829-008,"Refinancing - Dallas / Texas - Partnership Refinances 408-Unit Multifamily Property in Princeton, Texas",Los Angeles,Unknown,Multifamily,No Previous Record,Delivery / Opening,Newly Detected Project,71,27,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark","Partnership Refinances 408-Unit Multifamily Property in Princeton, Texas",https://rebusinessonline.com/partnership-refinances-408-unit-multifamily-property-in-princeton-texas/,Medium
2026-08-29,20260829-040317-63789372,LAT-20260829-009,Acquisition - Other / Unknown - Laramar Group Acquires 656-Unit High-Rise Apartment Building in Chicago,Los Angeles,Unknown,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,70,12,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Laramar Group Acquires 656-Unit High-Rise Apartment Building in Chicago,https://www.connectcre.com/stories/laramar-group-acquires-656-unit-high-rise-apartment-building-in-chicago/,Medium
2026-08-29,20260829-040317-63789372,LAT-20260829-010,Construction Financing - Houston / Texas - Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project,Los Angeles,Unknown,Mixed-Use Residential,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,63,30,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project,https://www.connectcre.com/stories/southern-land-co-inks-165-9m-construction-loan-for-upper-kirby-mixed-use-project/,Medium
