run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-29,20260829-040317-63789372,HCW-20260829-001,PRJ-20260829-0055,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Alliance Residential,Senior Housing,Delivery / Opening,97,24,97,Strong Institutional Signal,9,11,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-002,PRJ-20260829-0096,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Los Angeles,Bascom Group,Apartment,Delivery / Opening,98,40,95,Strong Institutional Signal,6,6,Refinancing opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-003,PRJ-20260829-0054,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Unknown,Affinius Capital,Apartment,Vertical Construction,80,11,94,Strong Institutional Signal,6,7,Construction start pipeline,Priority Asset Watch,Review immediately,"6 source file(s), 7 observation(s), latest stage Vertical Construction, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-005,PRJ-20260829-0062,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",California,California,Holland Partner Group,Apartment,Site Acquisition / Site Control,100,24,93,Strong Institutional Signal,8,11,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-006,PRJ-20260829-0061,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,California,Greystone,Affordable Housing,Refinancing / Recapitalization,100,60,93,Strong Institutional Signal,10,15,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-004,PRJ-20260829-0181,Acquisition - Virginia - Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Frede...,Unknown,Virginia,Greystar,Mixed-Use Residential,Site Acquisition / Site Control,94,15,93,Strong Institutional Signal,8,12,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-007,PRJ-20260829-0080,Refinancing - Georgia - CP Capital Acquires 200-Unit Garden-Style Multifamily Apartment Community in Athens Georgi...,Unknown,Georgia,JLL,Apartment,Refinancing / Recapitalization,89,49,92,Strong Institutional Signal,8,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-008,PRJ-20260829-0056,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,California,AvalonBay,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-009,PRJ-20260829-0063,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,IPA,Apartment,Unknown Stage,99,31,91,Strong Institutional Signal,9,10,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-010,PRJ-20260829-0172,Refinancing - Miami / Florida - Investor Team Scores $53.5M Refi on Doral Center Offices,Unknown,South Florida,CBRE,General Residential,Refinancing / Recapitalization,71,42,91,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-011,PRJ-20260829-0044,Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M,Unknown,Atlanta,Fairfield Residential,Apartment,Site Acquisition / Site Control,95,18,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-012,PRJ-20260829-0173,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Unknown,South Florida,Fairfield Residential,Apartment,Site Acquisition / Site Control,87,13,90,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-013,PRJ-20260829-0171,Disposition / Exit - Seattle - IPA Brokers Sale and Arranges Financing for Apartment Asset in Suburban Seattle,Seattle,Seattle,IPA,Apartment,Unknown Stage,87,26,89,Strong Institutional Signal,8,20,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-014,PRJ-20260829-0059,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,48,32,89,Strong Institutional Signal,9,11,Refinancing opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-015,PRJ-20260829-0065,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,Unknown Stage,47,29,89,Strong Institutional Signal,9,10,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-016,PRJ-20260829-0079,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth,Unknown,Fort Worth,Marcus & Millichap,Apartment,Unknown Stage,94,24,88,Strong Institutional Signal,5,9,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-017,PRJ-20260829-0066,Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer,California,California,Unknown,Affordable Housing,Vertical Construction,82,39,88,Strong Institutional Signal,7,20,Entitlement progression,Priority Asset Watch,Review immediately,"7 source file(s), 20 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-08-29,20260829-040317-63789372,HCW-20260829-020,PRJ-20260829-0150,Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Unknown,Phoenix,Berkadia,Apartment,Unknown Stage,87,48,85,Strong Institutional Signal,4,4,Construction start pipeline,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-018,PRJ-20260829-0140,"Refinancing - Other / Unknown - JLL Arranges $39M Loan for Refinancing of Active Adult Complex in Worcester, Massachusetts",Unknown,Unknown,JLL,Senior Housing,Unknown Stage,84,48,85,Strong Institutional Signal,6,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-019,PRJ-20260829-0108,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Miami / Florida,Unknown,Fairfield Residential,Apartment,Site Acquisition / Site Control,45,11,85,Strong Institutional Signal,5,7,Institutional capital movement,Strategic Asset Watch,Review immediately,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-29,20260829-040317-63789372,HCW-20260829-021,PRJ-20260829-0176,"Office-to-Residential Conversion - Miami / Florida - KeyBank Provides $22M Acquisition Loan for Tampa Student Housing Community, Borrower Plans...",Unknown,South Florida,Unknown,Student Housing,Early Site Signal,79,44,84,Institutional Watch,3,12,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"3 source file(s), 12 observation(s), latest stage Early Site Signal, identity confidence 80"
