run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-29,20260829-040317-63789372,SQ-20260829-006,PRJ-20260829-0055,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Alliance Residential,Senior Housing,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Consistent,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-002,PRJ-20260829-0096,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Los Angeles,Bascom Group,Apartment,95,100,85,95,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,6,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 6 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-014,PRJ-20260829-0054,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Unknown,Affinius Capital,Apartment,95,100,85,95,95,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,7,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 7 observation(s), latest stage Vertical Construction, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-010,PRJ-20260829-0181,Acquisition - Virginia - Greystar Acquires Master-Planned Mixed-Use Multifamily Development Project Parcel in Frede...,Unknown,Virginia,Greystar,Mixed-Use Residential,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,12,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-005,PRJ-20260829-0062,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",California,California,Holland Partner Group,Apartment,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,11,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-001,PRJ-20260829-0061,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,California,Greystone,Affordable Housing,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,15,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-016,PRJ-20260829-0080,Refinancing - Georgia - CP Capital Acquires 200-Unit Garden-Style Multifamily Apartment Community in Athens Georgi...,Unknown,Georgia,JLL,Apartment,95,100,95,75,94,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-003,PRJ-20260829-0056,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,California,AvalonBay,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-004,PRJ-20260829-0063,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,IPA,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-29,20260829-040317-63789372,SQ-20260829-034,PRJ-20260829-0172,Refinancing - Miami / Florida - Investor Team Scores $53.5M Refi on Doral Center Offices,Unknown,South Florida,CBRE,General Residential,95,92,95,95,75,91,Institutional Grade,Strong Institutional Signal,Very Low,Stable,4,4,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
