run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Fannie Mae,Fannie Mae,99,100,90,100,90,100,0,100,0,67,81,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Partnership,Partnership,97,100,90,55,90,100,0,100,50,81,80,Tier 2 High Potential GP,Riverside / California,Multifamily,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,completed; occupancy,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,IPA,IPA,100,100,90,75,90,100,0,100,0,67,78,Tier 2 High Potential GP,Seattle,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; JV / Partnership; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,JLL,JLL,100,100,90,55,90,100,0,100,25,74,78,Tier 2 High Potential GP,Georgia,Apartment,Other,jll,jll,Capital Inflow; Refinancing; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Marcus & Millichap,Marcus & Millichap,100,100,90,75,90,100,0,100,0,67,78,Tier 2 High Potential GP,Seattle,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Affinius Capital,Affinius Capital,83,96,75,100,90,100,0,100,0,56,77,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,JV / Partnership; JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Alliance Residential,Alliance Residential,99,100,75,100,55,100,0,100,25,70,76,Tier 2 High Potential GP,California,Senior Housing,Other,jll,jll,Capital Outflow / Exit; JV / Partnership; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,AvalonBay,AvalonBay,91,100,90,100,90,70,0,100,0,63,76,Tier 2 High Potential GP,California,Apartment,Other,equity residential,equity residential,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Bain Capital Joint Venture,Bain Capital Joint Venture,73,99,90,55,90,100,0,100,0,56,76,Tier 2 High Potential GP,Riverside / California,Multifamily,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Holland Partner Group,Holland Partner Group,73,91,75,100,90,100,0,100,0,52,76,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,California entitlement positioning; JV / Partnership; JV / partnership; market expansion,None detected,None detected,High,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Fairfield Residential,Fairfield Residential,100,94,75,55,90,100,0,90,0,62,72,Tier 2 High Potential GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; Disposition / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Greystone,Greystone,83,91,90,100,70,65,0,100,0,60,71,Tier 2 High Potential GP,California,Affordable Housing,Other,fannie mae,fannie mae,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Equity Residential,Equity Residential,83,100,90,100,90,0,0,100,0,60,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Greystar,Greystar,100,100,90,75,90,75,0,0,0,67,65,Tier 3 Monitoring GP,Sun Belt,Apartment,Other,ares; jll,ares; jll,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Bascom Group,Bascom Group,73,91,90,55,90,0,0,100,25,64,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,completed,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Greenstone Partners,Greenstone Partners,63,84,90,35,90,100,0,0,0,52,60,Tier 3 Monitoring GP,Other / Unknown,Multifamily,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,73,82,75,55,90,100,0,0,0,52,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,69,70,90,55,90,100,0,0,0,55,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-29,20260829-040317-63789372,2026-08-29 04:03:17,Lincoln Property Company,Lincoln Property Company,63,95,90,35,55,100,0,0,0,52,59,Tier 3 Monitoring GP,Other / Unknown,Mixed-Use Residential,Other,None detected,None detected,Capital Inflow; JV / Partnership; acquisition; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
